Sample	PC1	PC2	PC3	PC4	studyName	sampleType	tissueType	tissueType_2	tumorStatus_2	deseq2_normalization
325	SRR1313789_Thyroid	-0.0274648121428128	-0.0196381851273305	0.0370065456246642	0.00106269983449252	gtex	Thyroid	Thyroid	thyroid	Normal	1.51184134953723
326	SRR1313807_Liver	-0.0262759796677338	0.054997638301173	0.00977042397022264	0.0269019014538533	gtex	Liver	Liver	liver	Normal	0.874457747078158
327	SRR1314071_Thyroid	-0.0277663397657551	-0.0134346511804023	0.0269030896832345	0.00125335707745933	gtex	Thyroid	Thyroid	thyroid	Normal	1.38798514024046
328	SRR1314940_Kidney_Cortex	-0.0274554640737626	0.00467546474008942	0.00474682598105503	-0.0247759328522032	gtex	Kidney_Cortex	Kidney	kidney	Normal	1.39447295309286
329	SRR1315188_Thyroid	-0.0276555383291015	-0.0190370063679275	0.0267489942966031	0.00903125118089388	gtex	Thyroid	Thyroid	thyroid	Normal	1.51730720573797
330	SRR1315353_Prostate	-0.0274841172568566	-0.017509858503135	-0.00953086288190553	0.0185223424779909	gtex	Prostate	Prostate	prostate	Normal	0.99443867323625
331	SRR1316096_Liver	-0.025875713177849	0.051829906856813	0.005245930318396	0.0271523117696472	gtex	Liver	Liver	liver	Normal	0.886113877336986
332	SRR1316174_Thyroid	-0.027796028401296	-0.0173065312301128	0.0253937780891843	0.00254729061029037	gtex	Thyroid	Thyroid	thyroid	Normal	1.42567213652117
333	SRR1316343_Colon_Transverse	-0.0273947580834659	-0.0172393036545394	-0.0270848369815046	0.0191461675175469	gtex	Colon_Transverse	Colon	colon	Normal	0.892942362198696
334	SRR1316463_Colon_Transverse	-0.0273564430407881	-0.0181711854171608	-0.0212882462007825	0.0296535518861342	gtex	Colon_Transverse	Colon	colon	Normal	0.958831271901607
335	SRR1316793_Thyroid	-0.0277007306216928	-0.0196124608189594	0.0300737343303145	0.00596517666407319	gtex	Thyroid	Thyroid	thyroid	Normal	1.12739386979303
336	SRR1317001_Thyroid	-0.0277757222308675	-0.0144195432131768	0.0264697773227785	0.00651656004417608	gtex	Thyroid	Thyroid	thyroid	Normal	1.11835892430043
337	SRR1317086_Kidney_Cortex	-0.0275517217527296	0.00130335480687687	0.00649294732606462	-0.0251369879598529	gtex	Kidney_Cortex	Kidney	kidney	Normal	1.31647483934775
338	SRR1317110_Colon_Sigmoid	-0.0272965383715187	-0.0189756570231578	-0.0175507883840014	0.0356969100893106	gtex	Colon_Sigmoid	Colon	colon	Normal	1.24250406997188
339	SRR1317218_Thyroid	-0.02771699921456	-0.0201441813178209	0.0300470187780524	0.00547779495509882	gtex	Thyroid	Thyroid	thyroid	Normal	1.23505282477336
340	SRR1317532_Liver	-0.0260647596518032	0.0592722533815256	0.0123477882150636	0.029070624138836	gtex	Liver	Liver	liver	Normal	0.671465722917534
341	SRR1317554_Liver	-0.0265690366072438	0.0437052865758143	0.00404717659332622	0.0200680266050047	gtex	Liver	Liver	liver	Normal	0.906815765320258
342	SRR1317653_Colon_Sigmoid	-0.0274819500765765	-0.0191649232477636	-0.0248717695368427	0.030771693442362	gtex	Colon_Sigmoid	Colon	colon	Normal	1.51917369441496
343	SRR1317751_Prostate	-0.0271780349182375	-0.0104518195063712	-0.0113706665300197	0.00384852115861743	gtex	Prostate	Prostate	prostate	Normal	0.986149757041587
344	SRR1318208_Colon_Transverse	-0.02682011903994	0.00868419982889765	-0.0464834548948967	-0.0266329521744388	gtex	Colon_Transverse	Colon	colon	Normal	1.2501920796858
345	SRR1318624_Colon_Sigmoid	-0.0271234959733607	-0.0193177333158454	-0.0236081772895749	0.0338442924313706	gtex	Colon_Sigmoid	Colon	colon	Normal	0.995539166000826
346	SRR1318898_Thyroid	-0.0278156742362013	-0.0163826207033489	0.0261453382395546	0.00782563291282544	gtex	Thyroid	Thyroid	thyroid	Normal	1.4283721456178
347	SRR1319038_Colon_Sigmoid	-0.0273108607692844	-0.0227710032946162	-0.0216746788449731	0.0330094172819949	gtex	Colon_Sigmoid	Colon	colon	Normal	1.44203163124877
348	SRR1319283_Thyroid	-0.0274624585916407	-0.0170709233589281	0.0319465737581473	0.00646675973361354	gtex	Thyroid	Thyroid	thyroid	Normal	0.978895750822197
349	SRR1319502_Colon_Transverse	-0.0269955039730518	0.00645726367461847	-0.0466705515802922	-0.0251887200308955	gtex	Colon_Transverse	Colon	colon	Normal	0.973359458808772
350	SRR1319858_Thyroid	-0.0276706938573256	-0.020472051681896	0.0317717088712928	0.00735657655586243	gtex	Thyroid	Thyroid	thyroid	Normal	1.51933516935395
351	SRR1319924_Thyroid	-0.0276792861431316	-0.0191204549472406	0.0318865653746976	0.00370914472151941	gtex	Thyroid	Thyroid	thyroid	Normal	1.41571050875663
352	SRR1320445_Colon_Sigmoid	-0.0272767787256487	0.000991774029764759	-0.045707053681453	-0.0124702989982204	gtex	Colon_Sigmoid	Colon	colon	Normal	0.827346290501676
353	SRR1320490_Colon_Sigmoid	-0.0272641908108873	0.00103362754845154	-0.0481150032078219	-0.0159039961668146	gtex	Colon_Sigmoid	Colon	colon	Normal	1.02548734569115
354	SRR1321377_Colon_Sigmoid	-0.0276176278006314	-0.0148270050723726	-0.032956102948754	0.0189738957371053	gtex	Colon_Sigmoid	Colon	colon	Normal	1.08928680919594
355	SRR1321877_Liver	-0.0256205769332346	0.0641133929753439	0.0116283675980023	0.0293539432163663	gtex	Liver	Liver	liver	Normal	0.394925374145593
356	SRR1322070_Colon_Sigmoid	-0.027251030982565	-0.0221510414436695	-0.0209987411117056	0.0353969314301205	gtex	Colon_Sigmoid	Colon	colon	Normal	1.1985563719511
357	SRR1322186_Colon_Transverse	-0.0272463812656973	-0.0184674319796992	-0.0229991479604746	0.0322107229782424	gtex	Colon_Transverse	Colon	colon	Normal	1.03037918230387
358	SRR1322312_Liver	-0.0255103873795939	0.0618338746738869	0.0117729451655983	0.0343421681882342	gtex	Liver	Liver	liver	Normal	0.448931308652122
359	SRR1322437_Thyroid	-0.0275984735244677	-0.0173648744746864	0.0208039053521922	0.00696969553829453	gtex	Thyroid	Thyroid	thyroid	Normal	1.07207927891278
360	SRR1322477_Liver	-0.026148206229891	0.0548042485524919	0.0101557919102057	0.0361225919362291	gtex	Liver	Liver	liver	Normal	0.489661203663459
361	SRR1322494_Thyroid	-0.0277238126497915	-0.0209476108306747	0.028245798021027	0.00250533635082067	gtex	Thyroid	Thyroid	thyroid	Normal	1.25664835955589
362	SRR1322711_Thyroid	-0.0275148655379434	-0.0227696403745154	0.0342314973677057	0.00629953377097472	gtex	Thyroid	Thyroid	thyroid	Normal	0.946343412952162
363	SRR1322790_Thyroid	-0.0274080475481267	-0.0201856067856295	0.0300285945014009	0.00781428129354573	gtex	Thyroid	Thyroid	thyroid	Normal	1.22616726872704
364	SRR1323002_Colon_Sigmoid	-0.0272358633731474	-0.0194918730814407	-0.0232205866372447	0.0358151503972704	gtex	Colon_Sigmoid	Colon	colon	Normal	1.30458383147965
365	SRR1323065_Thyroid	-0.0277416844397909	-0.0180098173094332	0.0253435132986109	0.00786895378449529	gtex	Thyroid	Thyroid	thyroid	Normal	1.11791918537771
366	SRR1323215_Colon_Sigmoid	-0.0272183027086278	-0.0225223046040836	-0.021202309442224	0.0365746494199999	gtex	Colon_Sigmoid	Colon	colon	Normal	1.19964595558942
367	SRR1323312_Colon_Transverse	-0.0275554741419799	-0.0189235652325886	-0.0255113318444385	0.0257818695138314	gtex	Colon_Transverse	Colon	colon	Normal	1.36325381458236
368	SRR1323446_Colon_Transverse	-0.0268860330755639	0.0073348751490776	-0.0456262781778863	-0.0256356119821727	gtex	Colon_Transverse	Colon	colon	Normal	0.770184750362067
369	SRR1323491_Liver	-0.0258132942936757	0.0603222446045894	0.0101010148418084	0.0340892126052948	gtex	Liver	Liver	liver	Normal	0.642438335745089
370	SRR1323699_Prostate	-0.0274157146941319	-0.0169416334252956	-0.00961936053696852	0.0096486043199713	gtex	Prostate	Prostate	prostate	Normal	1.47172741187205
371	SRR1323850_Thyroid	-0.0277371406616264	-0.0193821345390236	0.0289960454358328	0.00398415119348036	gtex	Thyroid	Thyroid	thyroid	Normal	1.72621565809926
372	SRR1323873_Colon_Transverse	-0.0275449014984364	-0.00644857630189676	-0.0453755450927147	-0.0066457546581831	gtex	Colon_Transverse	Colon	colon	Normal	1.22649270599626
373	SRR1323914_Thyroid	-0.0273994329646624	-0.0193807464943845	0.0318405154042241	0.00566855416600036	gtex	Thyroid	Thyroid	thyroid	Normal	1.11932428854791
374	SRR1323936_Thyroid	-0.0276163157653262	-0.0185817262950049	0.0190720882050738	0.00822057922593279	gtex	Thyroid	Thyroid	thyroid	Normal	1.56094346605336
375	SRR1324295_Liver	-0.0256952017300914	0.0616983879946541	0.0107190544465892	0.0339940581216498	gtex	Liver	Liver	liver	Normal	0.453577180262593
376	SRR1324314_Prostate	-0.0275233650351444	-0.0151253255746344	-0.0113574747190753	0.00408635091743658	gtex	Prostate	Prostate	prostate	Normal	1.27750263461104
377	SRR1324412_Liver	-0.0257020640145282	0.0638947597568031	0.00944162605293279	0.029898654998254	gtex	Liver	Liver	liver	Normal	0.433518987060231
378	SRR1324473_Colon_Sigmoid	-0.0273339434880145	-0.0147545731399373	-0.0258705260250077	0.0350845036746246	gtex	Colon_Sigmoid	Colon	colon	Normal	0.832763256573389
379	SRR1325290_Liver	-0.0254981155257604	0.0642875670917876	0.0113529874642682	0.0327834277774741	gtex	Liver	Liver	liver	Normal	0.508208834978187
380	SRR1325353_Thyroid	-0.0276734363965502	-0.0180455287994584	0.0324010974715267	0.000839865816340572	gtex	Thyroid	Thyroid	thyroid	Normal	1.51360323709989
381	SRR1325483_Kidney_Cortex	-0.0268234455242422	0.0131230934074574	0.0156559838727117	-0.0339025680123495	gtex	Kidney_Cortex	Kidney	kidney	Normal	0.761694502933479
382	SRR1325620_Colon_Transverse	-0.026853935767969	0.00623068569820567	-0.0467256626576897	-0.0249750874025113	gtex	Colon_Transverse	Colon	colon	Normal	1.00841212046209
383	SRR1326100_Prostate	-0.0274800627021527	-0.0201211790435891	-0.012531463370416	0.0198724902953761	gtex	Prostate	Prostate	prostate	Normal	0.803440465394034
384	SRR1327349_Thyroid	-0.0275962364760781	-0.0191903369491592	0.0254032354239838	0.0130685585813951	gtex	Thyroid	Thyroid	thyroid	Normal	0.862992617237638
385	SRR1327366_Thyroid	-0.0276902644198881	-0.0226421267266754	0.0222240089993648	0.0086676618412863	gtex	Thyroid	Thyroid	thyroid	Normal	1.23836407476418
386	SRR1327410_Thyroid	-0.0277028615987501	-0.0177583139317297	0.0277317774489407	0.00900680548857143	gtex	Thyroid	Thyroid	thyroid	Normal	0.859996796868635
387	SRR1327454_Colon_Sigmoid	-0.0272283755012619	-0.0205863143782838	-0.0179775702731694	0.0388450559772838	gtex	Colon_Sigmoid	Colon	colon	Normal	1.14328428639748
388	SRR1327505_Colon_Sigmoid	-0.0274409353213401	-0.0187242166494474	-0.024793236730447	0.0342306064376404	gtex	Colon_Sigmoid	Colon	colon	Normal	1.24692339673417
389	SRR1327527_Colon_Sigmoid	-0.0272465120436054	-0.0223788647809388	-0.0213951092776717	0.0386544315328672	gtex	Colon_Sigmoid	Colon	colon	Normal	0.860967216457391
390	SRR1327570_Colon_Sigmoid	-0.0273601047769381	-0.0160001311358308	-0.0248198272156452	0.0362781024085456	gtex	Colon_Sigmoid	Colon	colon	Normal	0.991851320078667
391	SRR1327632_Thyroid	-0.0277696271939256	-0.0183693465398843	0.0277766307839509	0.00806699135715597	gtex	Thyroid	Thyroid	thyroid	Normal	0.985013711098862
392	SRR1328447_Kidney_Cortex	-0.0273147633427074	0.00910859553605415	0.00534091566495094	-0.0328729425978648	gtex	Kidney_Cortex	Kidney	kidney	Normal	1.02128872400889
393	SRR1328528_Colon_Sigmoid	-0.0272659612230315	-0.012981866877114	-0.0236155401513461	0.0376405979808835	gtex	Colon_Sigmoid	Colon	colon	Normal	1.32500500672606
394	SRR1328760_Liver	-0.0258173028522041	0.0627251136784703	0.012098373529599	0.027870679222797	gtex	Liver	Liver	liver	Normal	0.452688939722186
395	SRR1328980_Colon_Sigmoid	-0.0273223298707055	-0.0194580756200459	-0.0237231747581005	0.0323408413444012	gtex	Colon_Sigmoid	Colon	colon	Normal	1.01239148443356
396	SRR1329068_Thyroid	-0.0277223829359647	-0.0196676914598081	0.0294810115722146	0.00510788213694981	gtex	Thyroid	Thyroid	thyroid	Normal	1.0991268716017
397	SRR1329131_Colon_Transverse	-0.0275342908945076	-0.0159097909436903	-0.0299469240767006	0.025855500055112	gtex	Colon_Transverse	Colon	colon	Normal	1.16097005802534
398	SRR1329154_Kidney_Cortex	-0.0273015679720337	-0.000800143570500195	0.0133833719333823	-0.024556053237887	gtex	Kidney_Cortex	Kidney	kidney	Normal	0.955415980934073
399	SRR1329442_Thyroid	-0.0278236847767847	-0.014785768329536	0.027023775991179	0.00400289036856768	gtex	Thyroid	Thyroid	thyroid	Normal	1.47914020641216
400	SRR1329464_Thyroid	-0.0276619827234264	-0.0177070215369177	0.032585966442313	0.00394032169427268	gtex	Thyroid	Thyroid	thyroid	Normal	1.06076565121684
401	SRR1329530_Colon_Transverse	-0.0270667420380763	0.00884830191712604	-0.0426727101482591	-0.0200559514481973	gtex	Colon_Transverse	Colon	colon	Normal	1.05100386017873
402	SRR1329642_Colon_Sigmoid	-0.0271262173007822	-0.0205010567485571	-0.0220055500516765	0.0365613761571408	gtex	Colon_Sigmoid	Colon	colon	Normal	0.95025193051207
403	SRR1329663_Colon_Sigmoid	-0.0274054294919555	-0.0216419313674944	-0.0191114838976955	0.030854288000616	gtex	Colon_Sigmoid	Colon	colon	Normal	1.27869818612559
404	SRR1329687_Colon_Transverse	-0.0268917826495364	0.00886144158910664	-0.0485416847796714	-0.0248919468071939	gtex	Colon_Transverse	Colon	colon	Normal	0.787380700266089
405	SRR1330176_Colon_Sigmoid	-0.0271009428480386	0.00118404881084037	-0.0464066519604169	-0.0206535808855094	gtex	Colon_Sigmoid	Colon	colon	Normal	1.132060359277
406	SRR1330305_Thyroid	-0.0276491695170373	-0.0198038204569173	0.0319454770645717	0.00331180179997499	gtex	Thyroid	Thyroid	thyroid	Normal	1.17295409771691
407	SRR1330770_Colon_Sigmoid	-0.0274274847531313	-0.0202083367386993	-0.0191738526649204	0.0274492506272825	gtex	Colon_Sigmoid	Colon	colon	Normal	1.58620544368631
408	SRR1330792_Thyroid	-0.0277933491068992	-0.0182780749066619	0.0269747805939732	0.00632802420408317	gtex	Thyroid	Thyroid	thyroid	Normal	1.7456342444229
409	SRR1330831_Colon_Sigmoid	-0.0274922531446895	-0.0157223824520389	-0.0302054221198957	0.0261152763986665	gtex	Colon_Sigmoid	Colon	colon	Normal	1.31785011946624
410	SRR1331383_Thyroid	-0.0277130886282528	-0.014853865793057	0.0170236456526158	0.0084728093265456	gtex	Thyroid	Thyroid	thyroid	Normal	1.11060505729257
411	SRR1331405_Colon_Transverse	-0.026937344071333	0.00780203806251464	-0.0472768477248558	-0.0235784917986133	gtex	Colon_Transverse	Colon	colon	Normal	0.925481280198171
412	SRR1331488_Liver	-0.0263336158815332	0.053559710393266	0.00886745574877458	0.0263180077227426	gtex	Liver	Liver	liver	Normal	0.487296831741804
413	SRR1332360_Prostate	-0.027356531494435	-0.0144409210349483	-0.00766423321378823	0.00428619530971561	gtex	Prostate	Prostate	prostate	Normal	0.957405687359911
414	SRR1332467_Colon_Sigmoid	-0.0272062289145833	-0.0214203896735069	-0.0214053234482991	0.0376938631309136	gtex	Colon_Sigmoid	Colon	colon	Normal	1.14828798805843
415	SRR1332713_Thyroid	-0.0276375786182866	-0.0132305688412546	0.0231646252128395	0.000461284199284808	gtex	Thyroid	Thyroid	thyroid	Normal	1.03379432506809
416	SRR1333167_Colon_Sigmoid	-0.0273176756451181	-0.0215278069964328	-0.0240510170296966	0.0338326662094096	gtex	Colon_Sigmoid	Colon	colon	Normal	1.12792779781458
417	SRR1333287_Colon_Sigmoid	-0.0275515606142287	-0.0152264082101254	-0.0394676820110496	0.0131204488315402	gtex	Colon_Sigmoid	Colon	colon	Normal	1.58278552271019
418	SRR1333550_Thyroid	-0.027675998927317	-0.0201856390445936	0.0318414751797807	0.00500672454506087	gtex	Thyroid	Thyroid	thyroid	Normal	0.949536667539411
419	SRR1334011_Colon_Sigmoid	-0.0274066502433521	-0.0190578465001034	-0.0235242039615293	0.0300134810159692	gtex	Colon_Sigmoid	Colon	colon	Normal	0.970432249778875
420	SRR1334055_Colon_Sigmoid	-0.0273708920035579	-0.0180538968159141	-0.0291986790125318	0.0305860215706408	gtex	Colon_Sigmoid	Colon	colon	Normal	0.939790934632106
421	SRR1334134_Colon_Transverse	-0.0269962031272683	0.00458975444927156	-0.0441533263186853	-0.0207357628247744	gtex	Colon_Transverse	Colon	colon	Normal	0.950024873731244
422	SRR1334181_Colon_Sigmoid	-0.0271026473567792	-0.0222720849760326	-0.0201646689679787	0.0417827412874535	gtex	Colon_Sigmoid	Colon	colon	Normal	0.853309619816972
423	SRR1334866_Liver	-0.0256765535411153	0.0606781686577598	0.010599096609672	0.0357578905502639	gtex	Liver	Liver	liver	Normal	0.549299165550602
424	SRR1334939_Thyroid	-0.0275951315168353	-0.018798237617597	0.0338799201464837	0.00500727157201251	gtex	Thyroid	Thyroid	thyroid	Normal	1.72301520532634
425	SRR1335236_Liver	-0.0257229305638505	0.0567622975913663	0.0073012278935168	0.0304452787722055	gtex	Liver	Liver	liver	Normal	0.579297074605898
426	SRR1335296_Thyroid	-0.0276171480273621	-0.0213380519130816	0.0347952473528219	0.000310578836216206	gtex	Thyroid	Thyroid	thyroid	Normal	1.36857818487457
427	SRR1335605_Prostate	-0.0275335618940724	-0.0141122066595992	-0.0120108405528725	0.00685815018527215	gtex	Prostate	Prostate	prostate	Normal	1.14996415813829
428	SRR1335940_Thyroid	-0.0277724232862729	-0.0179874207553122	0.0289215618740208	0.00741498400989531	gtex	Thyroid	Thyroid	thyroid	Normal	1.45607757742258
429	SRR1335964_Prostate	-0.0275715648207998	-0.0125139166600904	-0.00863636366194894	0.00499385606615652	gtex	Prostate	Prostate	prostate	Normal	1.21560078755353
430	SRR1336113_Thyroid	-0.0278335543795587	-0.0140175507846601	0.0263327929026308	0.00237474413979666	gtex	Thyroid	Thyroid	thyroid	Normal	1.38626793236972
431	SRR1336205_Colon_Transverse	-0.0269294450871242	0.0076892342660883	-0.0479498004337143	-0.0248012032427892	gtex	Colon_Transverse	Colon	colon	Normal	0.977666690667521
432	SRR1336227_Colon_Transverse	-0.0274356841882303	-0.0153207283485436	-0.0251064095164007	0.0301422550410167	gtex	Colon_Transverse	Colon	colon	Normal	0.923317286418199
433	SRR1336314_Liver	-0.0264586445199387	0.0416291125745778	0.00101980015689434	0.0206102531204833	gtex	Liver	Liver	liver	Normal	0.618178065138343
434	SRR1336617_Colon_Sigmoid	-0.0269804330724864	-0.0193467423107046	-0.0185710817883037	0.0348171098998132	gtex	Colon_Sigmoid	Colon	colon	Normal	0.814170535745505
435	SRR1336863_Colon_Sigmoid	-0.0272672591494297	-0.0206982698840237	-0.020401765848748	0.0348180626023646	gtex	Colon_Sigmoid	Colon	colon	Normal	1.35172950879885
436	SRR1336964_Colon_Sigmoid	-0.0273695278650428	-0.0154588695551359	-0.0247387392028476	0.0341094743569999	gtex	Colon_Sigmoid	Colon	colon	Normal	1.10948670932251
437	SRR1336988_Colon_Transverse	-0.0274744427801886	-0.0188955459413984	-0.0274038286189524	0.0253475132223609	gtex	Colon_Transverse	Colon	colon	Normal	1.08353668672223
438	SRR1337137_Thyroid	-0.0277798277811285	-0.0211320637243803	0.0246750909707746	0.00681263993612402	gtex	Thyroid	Thyroid	thyroid	Normal	1.03186839491076
439	SRR1337364_Thyroid	-0.0277721579098086	-0.0193410946949207	0.0307793138965773	0.00511240853294963	gtex	Thyroid	Thyroid	thyroid	Normal	1.20007658716634
440	SRR1337495_Colon_Sigmoid	-0.0271720830589082	-0.0228709299761807	-0.0228571524455221	0.0364455228459551	gtex	Colon_Sigmoid	Colon	colon	Normal	0.904712301504803
441	SRR1337516_Colon_Sigmoid	-0.0272997874595938	-0.0156332972529284	-0.0220193811855039	0.0341698479303387	gtex	Colon_Sigmoid	Colon	colon	Normal	1.53299578128708
442	SRR1337816_Colon_Transverse	-0.027402370926435	-0.0182442662925991	-0.0249961826426386	0.0330147483443031	gtex	Colon_Transverse	Colon	colon	Normal	1.0754261987661
443	SRR1338079_Prostate	-0.0275251861524862	-0.0136749598630124	-0.00969269745124175	0.00410646012357472	gtex	Prostate	Prostate	prostate	Normal	1.51465245971072
444	SRR1338103_Liver	-0.0258192105500521	0.0590291816762381	0.00941596569827437	0.0365813904488299	gtex	Liver	Liver	liver	Normal	0.566731561794598
445	SRR1338257_Liver	-0.0258149320489374	0.0610225444259673	0.0113966032109023	0.0319241587557406	gtex	Liver	Liver	liver	Normal	0.561761474519704
446	SRR1338280_Colon_Transverse	-0.0270490041490706	0.00806327377252032	-0.0450074671877483	-0.021386283028894	gtex	Colon_Transverse	Colon	colon	Normal	1.02040798980256
447	SRR1338489_Colon_Sigmoid	-0.0271456821916327	-0.0209228258839872	-0.0206551066599613	0.0374575773917797	gtex	Colon_Sigmoid	Colon	colon	Normal	0.89761344592706
448	SRR1338603_Colon_Transverse	-0.0273104562366348	-0.0184678446578382	-0.0252959404144476	0.0310150665089236	gtex	Colon_Transverse	Colon	colon	Normal	1.30005200421137
449	SRR1338901_Thyroid	-0.0276067335105898	-0.020003423631264	0.0334958994342494	0.00723243661829513	gtex	Thyroid	Thyroid	thyroid	Normal	0.967326564567201
450	SRR1339065_Colon_Sigmoid	-0.027475143339453	-0.020185572572727	-0.0266294023292213	0.0272075574043465	gtex	Colon_Sigmoid	Colon	colon	Normal	1.18635920445561
451	SRR1339366_Thyroid	-0.0276112064349697	-0.0216254369970341	0.0297330429205283	0.00169990869727436	gtex	Thyroid	Thyroid	thyroid	Normal	1.05799485501532
452	SRR1339413_Thyroid	-0.0274776312071032	-0.0196204169039525	0.0361547330138502	0.0042405720759349	gtex	Thyroid	Thyroid	thyroid	Normal	1.20243608573373
453	SRR1339508_Thyroid	-0.027572613901323	-0.0165512061311163	0.027132066176116	0.00856189524473668	gtex	Thyroid	Thyroid	thyroid	Normal	1.13147552248288
454	SRR1339573_Liver	-0.0257109988297756	0.0624974133315604	0.00932134827408264	0.0307964071045887	gtex	Liver	Liver	liver	Normal	0.389903123515398
455	SRR1339675_Thyroid	-0.0277989983070167	-0.0203823281409614	0.0262759563844813	0.00772294045310563	gtex	Thyroid	Thyroid	thyroid	Normal	1.46571176034372
456	SRR1340325_Liver	-0.0255616835147665	0.0645566143146163	0.0146504937306577	0.0333070849486011	gtex	Liver	Liver	liver	Normal	0.39768237490755
457	SRR1340345_Prostate	-0.0275853958861344	-0.0108707691741847	-0.0146488722161417	0.00669396825739692	gtex	Prostate	Prostate	prostate	Normal	1.17734161526899
458	SRR1340531_Colon_Transverse	-0.0267704389175204	0.00806734210245994	-0.0467890423369303	-0.0245138159321651	gtex	Colon_Transverse	Colon	colon	Normal	0.789516514070614
459	SRR1340662_Kidney_Cortex	-0.0273135060458557	0.000356057002074242	0.0135329612593583	-0.0286099608963391	gtex	Kidney_Cortex	Kidney	kidney	Normal	0.930089182640441
460	SRR1340680_Colon_Transverse	-0.0273487191519733	-0.0171286489618629	-0.019874895940393	0.0348712325217519	gtex	Colon_Transverse	Colon	colon	Normal	0.752203425925329
461	SRR1340721_Prostate	-0.0275730256605847	-0.0129951130632711	-0.0130796945598593	0.00637607105718436	gtex	Prostate	Prostate	prostate	Normal	1.11157650190198
462	SRR1340924_Thyroid	-0.0277412632259809	-0.0169239339697992	0.0306109862301993	0.00376775685312786	gtex	Thyroid	Thyroid	thyroid	Normal	1.228659984328
463	SRR1340943_Prostate	-0.0271798248358607	-0.0112552675693841	-0.00886526405459217	0.0174153745961104	gtex	Prostate	Prostate	prostate	Normal	1.00338368682794
464	SRR1340966_Colon_Sigmoid	-0.0272946141113555	-0.0170395665144947	-0.0220271669392692	0.037636211247384	gtex	Colon_Sigmoid	Colon	colon	Normal	1.16400464423172
465	SRR1341034_Thyroid	-0.0275445563534424	-0.0186511754591017	0.0291905088776145	0.00197576558026919	gtex	Thyroid	Thyroid	thyroid	Normal	1.49932003054168
466	SRR1341209_Colon_Transverse	-0.0275676909212061	-0.00724764270299356	-0.0458779961541296	0.00102192120357288	gtex	Colon_Transverse	Colon	colon	Normal	0.987605803420645
467	SRR1341256_Thyroid	-0.0276549519222567	-0.0200163678899605	0.03168778996224	0.0056003977720656	gtex	Thyroid	Thyroid	thyroid	Normal	1.59556835311563
468	SRR1341721_Colon_Transverse	-0.0272308098179113	0.00266219882132939	-0.0430523881525269	-0.0214200956657564	gtex	Colon_Transverse	Colon	colon	Normal	1.61525443805609
469	SRR1341877_Liver	-0.0260569387444933	0.0585543814717706	0.0093139729579141	0.0316255724562226	gtex	Liver	Liver	liver	Normal	0.539531248488947
470	SRR1341945_Colon_Sigmoid	-0.027136595885309	-0.0175792048709916	-0.0255929650481558	0.0350203150901231	gtex	Colon_Sigmoid	Colon	colon	Normal	0.910200136530826
471	SRR1342088_Thyroid	-0.0275518293805768	-0.016627222208535	0.0262437528354282	0.0107664028898744	gtex	Thyroid	Thyroid	thyroid	Normal	1.06350329215326
472	SRR1342806_Colon_Transverse	-0.0270257448624609	0.00682651667007524	-0.0453431134223267	-0.0255063027419077	gtex	Colon_Transverse	Colon	colon	Normal	1.01745855974858
473	SRR1342938_Thyroid	-0.0273795479776171	-0.0171297598862817	0.0303130121179449	0.0119394974692132	gtex	Thyroid	Thyroid	thyroid	Normal	0.852078663637793
474	SRR1342960_Colon_Transverse	-0.0269280687433315	0.0079029134626766	-0.0471309233612094	-0.0271966670568818	gtex	Colon_Transverse	Colon	colon	Normal	0.947798208561744
475	SRR1343072_Colon_Transverse	-0.0275479051649211	-0.00941370008940915	-0.039270529822432	-0.00340492742839557	gtex	Colon_Transverse	Colon	colon	Normal	1.5065101129046
476	SRR1343414_Colon_Sigmoid	-0.0270917376118174	-0.0179361931218712	-0.0227893531076518	0.035449547124398	gtex	Colon_Sigmoid	Colon	colon	Normal	1.06315106933729
477	SRR1343433_Thyroid	-0.0277590293295388	-0.0156129189799495	0.0295062859090529	0.00892116258563305	gtex	Thyroid	Thyroid	thyroid	Normal	1.03951239919858
478	SRR1343546_Colon_Sigmoid	-0.0273747570657982	-0.0178632302891871	-0.0244228338154479	0.0357853818438334	gtex	Colon_Sigmoid	Colon	colon	Normal	1.03670912963741
479	SRR1343698_Colon_Transverse	-0.0275143776387497	-0.0154641278625577	-0.0287281257327616	0.0262351019941069	gtex	Colon_Transverse	Colon	colon	Normal	1.37577468002528
480	SRR1344100_Thyroid	-0.0277413599400865	-0.0182537619635802	0.0274299988405118	0.00372629019109334	gtex	Thyroid	Thyroid	thyroid	Normal	1.33886445266572
481	SRR1344122_Colon_Sigmoid	-0.0272972549862601	-0.021265740317415	-0.0199123860317646	0.0366142151815469	gtex	Colon_Sigmoid	Colon	colon	Normal	1.02329157781902
482	SRR1344294_Prostate	-0.0274231981941323	-0.0195757653450156	-0.0112751318279408	0.0252650228455839	gtex	Prostate	Prostate	prostate	Normal	1.66054854476596
483	SRR1344445_Liver	-0.0256602941983654	0.0646321328248132	0.0101123491956355	0.0303446849456062	gtex	Liver	Liver	liver	Normal	0.401050229144772
484	SRR1345244_Liver	-0.0259542979038191	0.0617526548302213	0.00798687836306315	0.0267841385310226	gtex	Liver	Liver	liver	Normal	0.867136467939426
