Sample	PC1	PC2	PC3	PC4	studyName	sampleType	tissueType	tissueType_2	tumorStatus_2	deseq2_normalization
357	SRR1322186_Colon_Transverse	-0.0272132686695001	-0.0134156493911351	0.0349251322578542	-0.00542225993199125	GTEx	Colon_Transverse	Colon	Colon	Normal	1.03037918230387
358	SRR1322312_Liver	-0.0266716763478351	0.0638881762044813	0.0013842920642315	-0.0118362092981349	GTEx	Liver	Liver	Liver	Normal	0.448931308652122
359	SRR1322437_Thyroid	-0.0271538316517187	-0.0129043598756041	-0.0275892601838585	-0.0251880234471111	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.07207927891278
360	SRR1322477_Liver	-0.0265933301919921	0.0651208337286872	-0.00187189325692673	-0.010796275302204	GTEx	Liver	Liver	Liver	Normal	0.489661203663459
361	SRR1322494_Thyroid	-0.0272759182051082	-0.0138200666124866	-0.0292376679305785	-0.0230413577727106	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.25664835955589
362	SRR1322711_Thyroid	-0.0272634913880933	-0.0130979046836283	-0.0278419747096524	-0.0199601619161201	GTEx	Thyroid	Thyroid	Thyroid	Normal	0.946343412952162
363	SRR1322790_Thyroid	-0.0271459691986389	-0.014157057033536	-0.0300489673895234	-0.0183945487576445	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.22616726872704
364	SRR1323002_Colon_Sigmoid	-0.0272100906608072	-0.00850602281747359	0.0338528608531594	-0.00628293693073302	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.30458383147965
365	SRR1323065_Thyroid	-0.0272151873497381	-0.0127643303898892	-0.0259969129074669	-0.0192473351817177	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.11791918537771
366	SRR1323215_Colon_Sigmoid	-0.0272647605395592	-0.0103548542971882	0.0328318002804119	-0.00525573077101631	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.19964595558942
367	SRR1323312_Colon_Transverse	-0.0272324906135097	-0.0136725149155027	0.0327084724701276	-0.00635066532429295	GTEx	Colon_Transverse	Colon	Colon	Normal	1.36325381458236
368	SRR1323446_Colon_Transverse	-0.0272661422742047	-0.00976155096199452	0.0355839099338621	-0.00341764096881288	GTEx	Colon_Transverse	Colon	Colon	Normal	0.770184750362067
369	SRR1323491_Liver	-0.0266550707857854	0.0653689889263278	0.00235308524589543	-0.0117447366630033	GTEx	Liver	Liver	Liver	Normal	0.642438335745089
370	SRR1323699_Prostate	-0.0271363428718364	-0.0136180547220024	0.0114015183314881	0.00882639105624142	GTEx	Prostate	Prostate	Prostate	Normal	1.47172741187205
371	SRR1323850_Thyroid	-0.0272170778882816	-0.0161774220236246	-0.0329593282567474	-0.0247525438552697	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.72621565809926
372	SRR1323873_Colon_Transverse	-0.0272417312885956	-0.0129449675459873	0.0358105476672686	-0.00232815156178134	GTEx	Colon_Transverse	Colon	Colon	Normal	1.22649270599626
373	SRR1323914_Thyroid	-0.0272218169254493	-0.0160817415938805	-0.0282980467311219	-0.0205141878737475	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.11932428854791
374	SRR1323936_Thyroid	-0.0271559157186224	-0.0143103712725789	-0.0328373299492398	-0.0223905932220377	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.56094346605336
375	SRR1324295_Liver	-0.0267268892979793	0.0637079603677811	-0.000226475376715985	-0.00942316339034134	GTEx	Liver	Liver	Liver	Normal	0.453577180262593
376	SRR1324314_Prostate	-0.0271583174310787	-0.0111914651915263	0.0134407790843651	0.00998112516106571	GTEx	Prostate	Prostate	Prostate	Normal	1.27750263461104
377	SRR1324412_Liver	-0.0266914833708665	0.0639289791492718	-6.5984638065307e-05	-0.00946640623140787	GTEx	Liver	Liver	Liver	Normal	0.433518987060231
378	SRR1324473_Colon_Sigmoid	-0.0272457722001346	-0.00737717473065606	0.0357207502134532	-0.00390708627214811	GTEx	Colon_Sigmoid	Colon	Colon	Normal	0.832763256573389
379	SRR1325290_Liver	-0.0266464896606329	0.0620693622187304	-0.00272480936230003	-0.00717466462020546	GTEx	Liver	Liver	Liver	Normal	0.508208834978187
380	SRR1325353_Thyroid	-0.0272053648285957	-0.0124561153288242	-0.030862860534186	-0.0231925731089349	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.51360323709989
381	SRR1325483_Kidney_Cortex	-0.0269732449258176	-0.00157619837765874	-0.0223036360109794	0.0686598737308734	GTEx	Kidney_Cortex	Kidney	Kidney	Normal	0.761694502933479
382	SRR1325620_Colon_Transverse	-0.0272040956739858	-0.0106504383716064	0.0345719665796154	-0.0046414082847313	GTEx	Colon_Transverse	Colon	Colon	Normal	1.00841212046209
383	SRR1326100_Prostate	-0.0271539127054705	-0.0121975118847962	0.01360154080478	0.00975265577340055	GTEx	Prostate	Prostate	Prostate	Normal	0.803440465394034
384	SRR1327349_Thyroid	-0.0271955203768186	-0.0122506320528777	-0.0320759422527446	-0.0226481090060802	GTEx	Thyroid	Thyroid	Thyroid	Normal	0.862992617237638
385	SRR1327366_Thyroid	-0.0272167227085194	-0.0132783888569301	-0.0288226866375626	-0.0243836255937899	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.23836407476418
386	SRR1327410_Thyroid	-0.0272333601652071	-0.0152753144016305	-0.0273561896668977	-0.0186208990837269	GTEx	Thyroid	Thyroid	Thyroid	Normal	0.859996796868635
387	SRR1327454_Colon_Sigmoid	-0.027200110965219	-0.0101677698460921	0.0329307408053242	-0.00138447485518691	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.14328428639748
388	SRR1327505_Colon_Sigmoid	-0.0272638975264871	-0.0130492554121575	0.0316401703731998	-0.00332654801192755	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.24692339673417
389	SRR1327527_Colon_Sigmoid	-0.0272582330752484	-0.0109374137234932	0.0349485135410499	-0.00415401716519708	GTEx	Colon_Sigmoid	Colon	Colon	Normal	0.860967216457391
390	SRR1327570_Colon_Sigmoid	-0.0272191777450119	-0.0121606419223377	0.0329631843676554	-0.00449888861489377	GTEx	Colon_Sigmoid	Colon	Colon	Normal	0.991851320078667
391	SRR1327632_Thyroid	-0.0272273877166368	-0.0140119950303066	-0.0344287862086314	-0.0205812325492238	GTEx	Thyroid	Thyroid	Thyroid	Normal	0.985013711098862
392	SRR1328447_Kidney_Cortex	-0.0269628399254786	0.000238679244944338	-0.0234344581971859	0.0690004970185205	GTEx	Kidney_Cortex	Kidney	Kidney	Normal	1.02128872400889
393	SRR1328528_Colon_Sigmoid	-0.0272670414378803	-0.00336150295096347	0.0297519934506253	-0.0043082702131897	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.32500500672606
394	SRR1328760_Liver	-0.0266273440137241	0.0663165905056123	0.000455601948539535	-0.00859793854477976	GTEx	Liver	Liver	Liver	Normal	0.452688939722186
395	SRR1328980_Colon_Sigmoid	-0.0272611186020696	-0.00790759370813243	0.0343072870274873	-0.00635725479086337	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.01239148443356
396	SRR1329068_Thyroid	-0.0272305548186609	-0.0111056591325047	-0.0308924892591146	-0.0238974833909537	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.0991268716017
397	SRR1329131_Colon_Transverse	-0.0272656882675138	-0.00829484412576503	0.0339977578367823	-0.00181783658553032	GTEx	Colon_Transverse	Colon	Colon	Normal	1.16097005802534
398	SRR1329154_Kidney_Cortex	-0.027019921389361	-6.82401956537473e-05	-0.023773133050088	0.0658124570701041	GTEx	Kidney_Cortex	Kidney	Kidney	Normal	0.955415980934073
399	SRR1329442_Thyroid	-0.0272499740187613	-0.0142825341463434	-0.0273805775427408	-0.0198287280125865	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.47914020641216
400	SRR1329464_Thyroid	-0.0272491904491613	-0.0147492458063293	-0.0284107730826896	-0.019755544711147	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.06076565121684
401	SRR1329530_Colon_Transverse	-0.0272873055689557	-0.00569798283252613	0.0345075623456226	-0.00407755279449704	GTEx	Colon_Transverse	Colon	Colon	Normal	1.05100386017873
402	SRR1329642_Colon_Sigmoid	-0.0272402911758394	-0.0112119714574859	0.0330750884812843	-0.0037288376954143	GTEx	Colon_Sigmoid	Colon	Colon	Normal	0.95025193051207
403	SRR1329663_Colon_Sigmoid	-0.0272164561747309	-0.0149045081895572	0.0323234741214913	-0.00159342351500162	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.27869818612559
404	SRR1329687_Colon_Transverse	-0.0272492512405569	-0.0097378656077817	0.036901540171023	-0.00426571897957903	GTEx	Colon_Transverse	Colon	Colon	Normal	0.787380700266089
405	SRR1330176_Colon_Sigmoid	-0.0271807847657391	-0.0114104109074793	0.0358392789378812	-0.0014488768705909	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.132060359277
406	SRR1330305_Thyroid	-0.0272534640680915	-0.012573118561765	-0.0271522899813386	-0.0211797157904994	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.17295409771691
407	SRR1330770_Colon_Sigmoid	-0.0272110944488394	-0.0134476294314702	0.0308539246539992	-0.00418799146728483	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.58620544368631
408	SRR1330792_Thyroid	-0.0271761804710359	-0.0157917285112586	-0.0363301525621857	-0.0244420754259607	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.7456342444229
409	SRR1330831_Colon_Sigmoid	-0.0272151246419484	-0.0100033833097537	0.0350439829350284	-0.00543239310660223	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.31785011946624
410	SRR1331383_Thyroid	-0.0271802947825475	-0.0153825816495643	-0.0312587059420741	-0.0226755767544856	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.11060505729257
411	SRR1331405_Colon_Transverse	-0.0272743173805279	-0.00962096990906385	0.0349769714052227	-0.00277815331725394	GTEx	Colon_Transverse	Colon	Colon	Normal	0.925481280198171
412	SRR1331488_Liver	-0.0266264618232375	0.0667862164625914	0.00067984078576553	-0.0106805104005538	GTEx	Liver	Liver	Liver	Normal	0.487296831741804
413	SRR1332360_Prostate	-0.0271935658193674	-0.0115763987905409	0.0135007661976105	0.0108371551242894	GTEx	Prostate	Prostate	Prostate	Normal	0.957405687359911
414	SRR1332467_Colon_Sigmoid	-0.0272271811938761	-0.0135766223569155	0.0325625314281924	-0.00339527553503613	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.14828798805843
415	SRR1332713_Thyroid	-0.0272241820103457	-0.0141961817009912	-0.0357769454352881	-0.0225979241496754	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.03379432506809
416	SRR1333167_Colon_Sigmoid	-0.0272600689722347	-0.0102744522096785	0.033756237456854	-0.00323776532118326	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.12792779781458
417	SRR1333287_Colon_Sigmoid	-0.0271581620389153	-0.0113159159221226	0.0401358437636805	-0.00040362897143311	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.58278552271019
418	SRR1333550_Thyroid	-0.0272042212347159	-0.0154245149876295	-0.0324603085943768	-0.024615749556288	GTEx	Thyroid	Thyroid	Thyroid	Normal	0.949536667539411
419	SRR1334011_Colon_Sigmoid	-0.0271832465973418	-0.0100239966057795	0.0375208076739237	-0.00231060749384734	GTEx	Colon_Sigmoid	Colon	Colon	Normal	0.970432249778875
420	SRR1334055_Colon_Sigmoid	-0.0272347951841032	-0.00865017266917865	0.0363690647651025	-0.00139065914986657	GTEx	Colon_Sigmoid	Colon	Colon	Normal	0.939790934632106
421	SRR1334134_Colon_Transverse	-0.0272096281393529	-0.0129222936273952	0.0338871834690284	-0.00674035400800958	GTEx	Colon_Transverse	Colon	Colon	Normal	0.950024873731244
422	SRR1334181_Colon_Sigmoid	-0.0272241405254492	-0.0107074904292913	0.0334724254506313	-0.00306462094633426	GTEx	Colon_Sigmoid	Colon	Colon	Normal	0.853309619816972
423	SRR1334866_Liver	-0.0266939685169332	0.0599671461853514	-0.00288074001427669	-0.0139982316321697	GTEx	Liver	Liver	Liver	Normal	0.549299165550602
424	SRR1334939_Thyroid	-0.0271565710208853	-0.0160738436652625	-0.0367214095337705	-0.0227458577480301	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.72301520532634
425	SRR1335236_Liver	-0.0265796877856198	0.0656616647088804	-0.000225405567428526	-0.01063159923906	GTEx	Liver	Liver	Liver	Normal	0.579297074605898
426	SRR1335296_Thyroid	-0.0272598457903988	-0.0155241270453712	-0.0269917309287545	-0.0206820286131398	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.36857818487457
427	SRR1335605_Prostate	-0.0270950298493094	-0.0103775826708191	0.0110748766977046	0.0118662337804581	GTEx	Prostate	Prostate	Prostate	Normal	1.14996415813829
428	SRR1335940_Thyroid	-0.0271875168553687	-0.0166211596729891	-0.0342477480503109	-0.0213969111304785	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.45607757742258
429	SRR1335964_Prostate	-0.0271755246941672	-0.0142241365062761	0.015518239090741	0.00380370095112507	GTEx	Prostate	Prostate	Prostate	Normal	1.21560078755353
430	SRR1336113_Thyroid	-0.027241319383278	-0.00698841171193707	-0.0287734021302826	-0.0196135792368933	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.38626793236972
431	SRR1336205_Colon_Transverse	-0.0272633316251284	-0.0125192953898855	0.0332263005195094	-0.00515250854719666	GTEx	Colon_Transverse	Colon	Colon	Normal	0.977666690667521
432	SRR1336227_Colon_Transverse	-0.0272135750730475	-0.00901872499924837	0.034667171345226	-0.00485460111276519	GTEx	Colon_Transverse	Colon	Colon	Normal	0.923317286418199
433	SRR1336314_Liver	-0.0266299599891153	0.0639641320382284	0.00240626441479716	-0.00634492904904373	GTEx	Liver	Liver	Liver	Normal	0.618178065138343
434	SRR1336617_Colon_Sigmoid	-0.0271604514692042	-0.0119870420148701	0.0316091243684836	-0.00783826054416518	GTEx	Colon_Sigmoid	Colon	Colon	Normal	0.814170535745505
435	SRR1336863_Colon_Sigmoid	-0.0272811114543603	-0.00775233352922693	0.0274107266799693	-0.00428142398828889	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.35172950879885
436	SRR1336964_Colon_Sigmoid	-0.0272240068351568	-0.0116853417674535	0.0330477015353825	-0.00298353865730676	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.10948670932251
437	SRR1336988_Colon_Transverse	-0.0271725404882855	-0.0116420959732969	0.0356751470857382	-0.00117628195350955	GTEx	Colon_Transverse	Colon	Colon	Normal	1.08353668672223
438	SRR1337137_Thyroid	-0.0272554180663918	-0.0152949149135909	-0.0268811421965414	-0.0221378812896861	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.03186839491076
439	SRR1337364_Thyroid	-0.0272257292677833	-0.0151590063518299	-0.0310507081834314	-0.0233408184707098	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.20007658716634
440	SRR1337495_Colon_Sigmoid	-0.0272595080419303	-0.0125744580388537	0.0328251121796825	-0.00494545348408875	GTEx	Colon_Sigmoid	Colon	Colon	Normal	0.904712301504803
441	SRR1337516_Colon_Sigmoid	-0.0271841022971545	-0.00964597412361858	0.03776527362452	-0.0078417877681669	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.53299578128708
442	SRR1337816_Colon_Transverse	-0.027153895867351	-0.0108516491438364	0.0401376242385564	-0.00595489400870081	GTEx	Colon_Transverse	Colon	Colon	Normal	1.0754261987661
443	SRR1338079_Prostate	-0.027168173339847	-0.0151802266915296	0.0166449153378735	0.00915131794858134	GTEx	Prostate	Prostate	Prostate	Normal	1.51465245971072
444	SRR1338103_Liver	-0.0266332738028262	0.0665571098081152	0.00186374791493635	-0.0112952247936747	GTEx	Liver	Liver	Liver	Normal	0.566731561794598
445	SRR1338257_Liver	-0.0266843020307731	0.0617999386560546	-0.00490127117221302	-0.00959971203131786	GTEx	Liver	Liver	Liver	Normal	0.561761474519704
446	SRR1338280_Colon_Transverse	-0.0272706908800131	-0.00848588773144649	0.0309331331991025	-0.00348282454889771	GTEx	Colon_Transverse	Colon	Colon	Normal	1.02040798980256
447	SRR1338489_Colon_Sigmoid	-0.0272583880477954	-0.0116363856195861	0.0301046678444365	-0.00499284300961497	GTEx	Colon_Sigmoid	Colon	Colon	Normal	0.89761344592706
448	SRR1338603_Colon_Transverse	-0.0271859243186177	-0.0117036127386994	0.0336285148891043	-0.00491822339081389	GTEx	Colon_Transverse	Colon	Colon	Normal	1.30005200421137
449	SRR1338901_Thyroid	-0.0272410120053466	-0.0145501969218911	-0.0292919080697992	-0.0229588191943221	GTEx	Thyroid	Thyroid	Thyroid	Normal	0.967326564567201
450	SRR1339065_Colon_Sigmoid	-0.0272097186420769	-0.0142277327984898	0.0319067945782352	-0.00228806486678753	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.18635920445561
451	SRR1339366_Thyroid	-0.0271999127192159	-0.0157025112073226	-0.029614155761208	-0.0207908871201237	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.05799485501532
452	SRR1339413_Thyroid	-0.0272458515535712	-0.0135309766467982	-0.0269218088488717	-0.0191738911637428	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.20243608573373
453	SRR1339508_Thyroid	-0.0272119572379042	-0.0132548569820062	-0.0297296005626927	-0.0217264101082103	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.13147552248288
454	SRR1339573_Liver	-0.0265992409544997	0.0664014894812001	-2.06880638653692e-05	-0.00917486117855928	GTEx	Liver	Liver	Liver	Normal	0.389903123515398
455	SRR1339675_Thyroid	-0.02723712236651	-0.0130823965796829	-0.0298204422487478	-0.0229209824276916	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.46571176034372
456	SRR1340325_Liver	-0.0266999805068332	0.0631074567626038	-0.00355665242229247	-0.0120792159542967	GTEx	Liver	Liver	Liver	Normal	0.39768237490755
457	SRR1340345_Prostate	-0.0271247571544007	-0.0113761058191229	0.0114574043890127	0.00564237768855879	GTEx	Prostate	Prostate	Prostate	Normal	1.17734161526899
458	SRR1340531_Colon_Transverse	-0.0272786271578957	-0.0119110463771168	0.0321203054532585	-0.00189617254043445	GTEx	Colon_Transverse	Colon	Colon	Normal	0.789516514070614
459	SRR1340662_Kidney_Cortex	-0.0270228871478331	0.000150218747950973	-0.0230708417394119	0.0695006314680323	GTEx	Kidney_Cortex	Kidney	Kidney	Normal	0.930089182640441
460	SRR1340680_Colon_Transverse	-0.0271828086399562	-0.00763735477123543	0.0349362414399641	-0.00331747981329638	GTEx	Colon_Transverse	Colon	Colon	Normal	0.752203425925329
461	SRR1340721_Prostate	-0.0271424552850652	-0.0113504045625274	0.0114316571237525	0.00957937781187024	GTEx	Prostate	Prostate	Prostate	Normal	1.11157650190198
462	SRR1340924_Thyroid	-0.0272590706835942	-0.0122962718632278	-0.0310439804585506	-0.0211068978868615	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.228659984328
463	SRR1340943_Prostate	-0.0270569400351081	-0.0113238440555895	0.0129949308801255	0.00774083626700408	GTEx	Prostate	Prostate	Prostate	Normal	1.00338368682794
464	SRR1340966_Colon_Sigmoid	-0.0271912194278936	-0.0108430337452154	0.0339482436373883	-0.00566583962009419	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.16400464423172
465	SRR1341034_Thyroid	-0.0271845759093026	-0.0157956716198411	-0.0350644182727157	-0.0267524739076782	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.49932003054168
466	SRR1341209_Colon_Transverse	-0.0272296092324792	-0.0114117874173572	0.038088087562776	-0.000556839266332671	GTEx	Colon_Transverse	Colon	Colon	Normal	0.987605803420645
467	SRR1341256_Thyroid	-0.0271814133304147	-0.0141638178933657	-0.0311605866590706	-0.0202264681865717	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.59556835311563
468	SRR1341721_Colon_Transverse	-0.0271988886328134	-0.00910594020796157	0.0362383545590398	-0.00227237672437796	GTEx	Colon_Transverse	Colon	Colon	Normal	1.61525443805609
469	SRR1341877_Liver	-0.0266499916695416	0.0670887046348133	0.00290579628395056	-0.0094591138645078	GTEx	Liver	Liver	Liver	Normal	0.539531248488947
470	SRR1341945_Colon_Sigmoid	-0.0272111606427194	-0.00870980496649201	0.0378646228828948	-0.00538434811605938	GTEx	Colon_Sigmoid	Colon	Colon	Normal	0.910200136530826
471	SRR1342088_Thyroid	-0.0271617913886326	-0.0169702770362835	-0.0322779150187349	-0.0219359455062475	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.06350329215326
472	SRR1342806_Colon_Transverse	-0.0272387329871037	-0.0131329547888521	0.0330832070139699	-0.00467263370812475	GTEx	Colon_Transverse	Colon	Colon	Normal	1.01745855974858
473	SRR1342938_Thyroid	-0.0271585777984454	-0.0118116309854218	-0.0312310401883398	-0.0214523996163274	GTEx	Thyroid	Thyroid	Thyroid	Normal	0.852078663637793
474	SRR1342960_Colon_Transverse	-0.0272626110619665	-0.0107397015493934	0.0357528865247234	-0.00367645217183525	GTEx	Colon_Transverse	Colon	Colon	Normal	0.947798208561744
475	SRR1343072_Colon_Transverse	-0.0272290115752772	-0.0122462233532389	0.0329209574734358	-3.56193294522109e-06	GTEx	Colon_Transverse	Colon	Colon	Normal	1.5065101129046
476	SRR1343414_Colon_Sigmoid	-0.027177397494799	-0.0118192134560022	0.0328065651078145	-0.00563989319191773	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.06315106933729
477	SRR1343433_Thyroid	-0.0272398999608969	-0.0092190201037762	-0.0321566283143445	-0.0220184129278648	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.03951239919858
478	SRR1343546_Colon_Sigmoid	-0.0271996046256592	-0.0105407723121952	0.032738824383078	-0.00337305231401754	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.03670912963741
479	SRR1343698_Colon_Transverse	-0.0272441336176324	-0.0124261285570116	0.0307552565817049	-0.00391572362585036	GTEx	Colon_Transverse	Colon	Colon	Normal	1.37577468002528
480	SRR1344100_Thyroid	-0.0271932714897348	-0.0130670778494182	-0.0315040510938825	-0.0231881937238537	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.33886445266572
481	SRR1344122_Colon_Sigmoid	-0.027207566947773	-0.0122580285566618	0.0336269045573893	-0.00559087669408258	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.02329157781902
482	SRR1344294_Prostate	-0.0271294587525124	-0.00868850231977956	0.0147062363342161	0.010232443975141	GTEx	Prostate	Prostate	Prostate	Normal	1.66054854476596
483	SRR1344445_Liver	-0.0266825720319387	0.0646151267603945	0.00138038147469553	-0.010280694172655	GTEx	Liver	Liver	Liver	Normal	0.401050229144772
484	SRR1345244_Liver	-0.0266962174034816	0.0634008438614426	-0.00341404441152414	-0.00818356725372555	GTEx	Liver	Liver	Liver	Normal	0.867136467939426
485	SRR1345669_Thyroid	-0.0272545174787998	-0.0109307635154941	-0.0314847960921859	-0.0195075081543005	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.13793192177806
486	SRR1346734_Liver	-0.0266725139642987	0.0624441455197406	-0.00182492971908264	-0.0107592383730238	GTEx	Liver	Liver	Liver	Normal	0.763607803695188
487	SRR1346978_Thyroid	-0.02722608442831	-0.0143746826401955	-0.0294937167887775	-0.0208421893780145	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.09568372775182
488	SRR1347343_Prostate	-0.0271519226714039	-0.0112338401303668	0.0153324547026349	0.00807622505665034	GTEx	Prostate	Prostate	Prostate	Normal	0.974490844198586
489	SRR1347916_Colon_Sigmoid	-0.0271833005407615	-0.00991547109491151	0.033790935119655	-0.0062876864692037	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.00730431636926
490	SRR1348094_Colon_Sigmoid	-0.0271943236513282	-0.0135570360024198	0.0327424276349279	-0.0015459254445333	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.0503460314825
491	SRR1348270_Thyroid	-0.0272287787575988	-0.0142624722102745	-0.0299571687860649	-0.0225719240586636	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.51792851262759
492	SRR1348318_Thyroid	-0.0271803180865519	-0.0147265987323821	-0.0304972531815905	-0.0234532978048619	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.25035524206714
493	SRR1348507_Colon_Sigmoid	-0.027226827280474	-0.00886809302839005	0.0366889083103237	-0.00262509725768213	GTEx	Colon_Sigmoid	Colon	Colon	Normal	0.949889090559149
494	SRR1348531_Prostate	-0.0271200802315721	-0.0141014139497638	0.0153928715196863	0.0078471970771778	GTEx	Prostate	Prostate	Prostate	Normal	2.02319927056249
495	SRR1348792_Colon_Sigmoid	-0.0271148507782868	-0.0128926504275907	0.0317958991978595	0.00087509781448453	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.22417906852956
496	SRR1349144_Thyroid	-0.0271939584668721	-0.0124294955723714	-0.0327696804626131	-0.0246892166947501	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.11778594382976
497	SRR1349190_Colon_Transverse	-0.0272777611884712	-0.0112931997705603	0.03286377563041	-0.00585270134100981	GTEx	Colon_Transverse	Colon	Colon	Normal	0.857971912674098
498	SRR1349320_Liver	-0.0266309073808995	0.0645926719866193	0.000806098349924352	-0.0114104044488962	GTEx	Liver	Liver	Liver	Normal	0.74722003833506
499	SRR1349409_Liver	-0.0266474436785898	0.0649302439609149	0.00164267239246409	-0.0103274226672528	GTEx	Liver	Liver	Liver	Normal	0.398044318898838
500	SRR1349456_Liver	-0.0266490939368275	0.0654754774011709	-8.55564014369953e-05	-0.00936617710645769	GTEx	Liver	Liver	Liver	Normal	0.573536891021055
501	SRR1349479_Liver	-0.0265843600132391	0.0663128951942322	-0.00098356422110412	-0.00747552305578419	GTEx	Liver	Liver	Liver	Normal	1.00365786279074
502	SRR1349497_Thyroid	-0.0272403994375308	-0.0148442782656277	-0.0295962212950811	-0.0202036303329909	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.33359154428482
503	SRR1349518_Thyroid	-0.0271987186057164	-0.0139398533231689	-0.031722393413248	-0.024288596550795	GTEx	Thyroid	Thyroid	Thyroid	Normal	0.976056347916321
504	SRR1349540_Thyroid	-0.0272444745275727	-0.0146092473730763	-0.0306171129137366	-0.0201971527525774	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.0586420575955
505	SRR1349562_Liver	-0.0265918729131806	0.0683588223248128	0.00218932830295292	-0.00964940695572612	GTEx	Liver	Liver	Liver	Normal	0.689262049377429
506	SRR1349809_Prostate	-0.0271200211895233	-0.0126356064152	0.0119665087807802	0.00967616728618619	GTEx	Prostate	Prostate	Prostate	Normal	0.890410164792081
507	SRR1350002_Liver	-0.0265357951382867	0.0675305278692201	0.00284558539416222	-0.0113284849206045	GTEx	Liver	Liver	Liver	Normal	0.527781143601994
508	SRR1350239_Liver	-0.0266613010507906	0.0665585211413459	-0.00337312689493346	-0.0106307296856516	GTEx	Liver	Liver	Liver	Normal	0.689174316950543
509	SRR1350263_Thyroid	-0.0272047683222053	-0.0130996708450964	-0.0305487212659913	-0.0213048619841186	GTEx	Thyroid	Thyroid	Thyroid	Normal	0.914227164347391
510	SRR1350479_Colon_Sigmoid	-0.0272241610182882	-0.0086543648605154	0.029004680664935	-0.00605030818269717	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.53420861387953
511	SRR1350566_Thyroid	-0.02724881592032	-0.0129945030353427	-0.0292804812592468	-0.0208742373279344	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.38691024600481
512	SRR1350588_Thyroid	-0.027167849923722	-0.0175684172463218	-0.0341847758633302	-0.0226346222989776	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.12681713907832
