Sample	PC1	PC2	PC3	PC4	studyName	sampleType	tissueType	tissueType_2	tumorStatus_2	deseq2_normalization
302	SRR1105441_Prostate	-0.00818961188612531	0.00570349740145318	0.00218877247589337	-0.0313747252157248	GTEx	Prostate	Prostate	Prostate	Normal	1.21840279996808
303	SRR1120733_Colon_Transverse	-0.0380464880710631	0.00870365354164416	0.0532949924118205	0.0171529992675333	GTEx	Colon_Transverse	Colon	Colon	Normal	1.11939065863821
304	SRR1120891_Colon_Transverse	-0.037054112249071	0.0106204698376565	0.0554099587694466	0.0154185759323521	GTEx	Colon_Transverse	Colon	Colon	Normal	1.03804285835507
305	SRR1120939_Liver	0.0243212574815573	0.0474407674779781	0.00675753549988735	-0.0356422094453843	GTEx	Liver	Liver	Liver	Normal	0.569982840001589
306	SRR1308269_Colon_Sigmoid	-0.00788719385999092	-0.0391386195847823	-0.00743323848977423	-0.0480742298507404	GTEx	Colon_Sigmoid	Colon	Colon	Normal	0.940492209288167
307	SRR1308715_Thyroid	0.0392639246788113	-0.00191322856056127	0.0177854868050103	0.0194211761540237	GTEx	Thyroid	Thyroid	Thyroid	Normal	0.873276516894849
308	SRR1308860_Prostate	-0.0104268112713975	-0.00169324595738747	0.00130065622162441	-0.0252428718016034	GTEx	Prostate	Prostate	Prostate	Normal	1.22321399686449
309	SRR1309578_Thyroid	0.0389244748025375	-0.00207042114648374	0.0201975737654455	0.0118207101392253	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.06898461012673
310	SRR1309657_Thyroid	0.037067748907104	-0.00461667246742904	0.0235525714641585	-0.00489370502121449	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.61710169964158
311	SRR1310433_Liver	0.0175124250901183	0.0403932439510236	0.0021676954173215	-0.0228003452588666	GTEx	Liver	Liver	Liver	Normal	0.707002211821569
312	SRR1310758_Thyroid	0.0391725981609479	-0.00508107814490956	0.0133118754041119	0.014809256683403	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.01598161173332
313	SRR1310876_Colon_Transverse	-0.00434460800270914	-0.0534967217315315	-0.0161585398521627	-0.0386156744485225	GTEx	Colon_Transverse	Colon	Colon	Normal	1.28128268078109
314	SRR1310898_Colon_Transverse	-0.00287750305200677	-0.0496150167254582	-0.0203094453583205	-0.0402094024072727	GTEx	Colon_Transverse	Colon	Colon	Normal	1.04783986610348
315	SRR1310939_Prostate	-0.00543982585573007	-0.00948101225513172	0.00342048935518354	-0.02263864766794	GTEx	Prostate	Prostate	Prostate	Normal	1.14445122550401
316	SRR1311464_Colon_Transverse	-0.00845964270547546	-0.0468543991499881	-0.015615310050106	-0.0392018960052491	GTEx	Colon_Transverse	Colon	Colon	Normal	1.28607461273963
317	SRR1311897_Thyroid	0.0419817587827349	-0.00944411306261003	0.0167342494506956	0.0131722913559845	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.05734653763917
318	SRR1312002_Prostate	-0.00946499977956062	0.00382026418009052	0.00379336621123108	-0.0288365450747003	GTEx	Prostate	Prostate	Prostate	Normal	1.11968431599462
319	SRR1312024_Thyroid	0.0311328563847035	-0.0289005160310955	0.00528500818870498	0.0214503151884653	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.51154626214711
320	SRR1312266_Liver	0.0276572237063449	0.0410228062726103	0.00739192255591132	-0.0381700515081403	GTEx	Liver	Liver	Liver	Normal	0.480050585814992
321	SRR1312577_Colon_Sigmoid	-0.0122273295316302	-0.0491029108350393	-0.0134221230489477	-0.0398482430601602	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.58574598821812
322	SRR1312666_Colon_Sigmoid	-0.00143982134649369	-0.039726151963757	-0.00890954791197849	-0.0388775770206483	GTEx	Colon_Sigmoid	Colon	Colon	Normal	2.08145803703991
323	SRR1312784_Colon_Sigmoid	-0.00147149621666539	-0.0449036702372355	-0.0207589566040426	-0.0314864338882728	GTEx	Colon_Sigmoid	Colon	Colon	Normal	0.846631144725382
324	SRR1313625_Colon_Transverse	-0.0264510726693434	0.000161962329667635	0.0468723663764321	0.00436586496182368	GTEx	Colon_Transverse	Colon	Colon	Normal	1.04220262326405
325	SRR1313789_Thyroid	0.0385711496996248	-0.00967778868366797	0.0069327803586254	0.0304593310588254	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.51184134953723
326	SRR1313807_Liver	0.0252458006737998	0.0463130201244892	0.00638774897046467	-0.0361670095473178	GTEx	Liver	Liver	Liver	Normal	0.874457747078158
327	SRR1314071_Thyroid	0.0309410355161979	-0.0136214966005232	0.0141977941235143	0.0163536897950558	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.38798514024046
328	SRR1314940_Kidney_Cortex	-0.0125895717588752	0.0159819903471702	-0.0212472387942598	0.00765877164637228	GTEx	Kidney_Cortex	Kidney	Kidney	Normal	1.39447295309286
329	SRR1315188_Thyroid	0.0349932212145789	-0.0158233260982482	0.017244732917926	0.0128293398271194	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.51730720573797
330	SRR1315353_Prostate	-0.00304133189945725	-0.0157921519380534	-0.00134711545477889	-0.0317671568891481	GTEx	Prostate	Prostate	Prostate	Normal	0.99443867323625
331	SRR1316096_Liver	0.0160102316821993	0.0446915153435892	0.00748497626021953	-0.032564258224545	GTEx	Liver	Liver	Liver	Normal	0.886113877336986
332	SRR1316174_Thyroid	0.0315159380513828	-0.00992836182126667	0.0175101934155078	0.0159677483000696	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.42567213652117
333	SRR1316343_Colon_Transverse	-0.0156329274784507	-0.0273419367615718	-0.00518852211157086	-0.0253427105465477	GTEx	Colon_Transverse	Colon	Colon	Normal	0.892942362198696
334	SRR1316463_Colon_Transverse	-0.00396536951366566	-0.0424508779490665	-0.00349846093866963	-0.0309580732284805	GTEx	Colon_Transverse	Colon	Colon	Normal	0.958831271901607
335	SRR1316793_Thyroid	0.0398791616278674	-0.0182382757191278	0.0204450488318666	0.0235197640577506	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.12739386979303
336	SRR1317001_Thyroid	0.0356483947701953	-0.0142586822321476	0.0204658533601459	0.0119607268607799	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.11835892430043
337	SRR1317086_Kidney_Cortex	-0.0130022514346563	0.0073909667924313	-0.0309539493871356	0.00922331033103734	GTEx	Kidney_Cortex	Kidney	Kidney	Normal	1.31647483934775
338	SRR1317110_Colon_Sigmoid	0.000698596528412632	-0.0482030452662209	-0.00716960325000997	-0.0384374240600898	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.24250406997188
339	SRR1317218_Thyroid	0.0394163067101585	-0.00988977778483358	0.0132904999187559	0.0232135106587817	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.23505282477336
340	SRR1317532_Liver	0.0280824158445782	0.0459366897685507	0.00400264757012657	-0.0407423534130594	GTEx	Liver	Liver	Liver	Normal	0.671465722917534
341	SRR1317554_Liver	0.01617733399714	0.0311256358730394	0.0128640508225002	-0.0302279773513065	GTEx	Liver	Liver	Liver	Normal	0.906815765320258
342	SRR1317653_Colon_Sigmoid	-0.00735955461322025	-0.0550723811518006	-0.0119655941691412	-0.0397568973860135	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.51917369441496
343	SRR1317751_Prostate	-0.0125377571674627	0.0127310349635554	0.017114756777303	-0.0264166046429656	GTEx	Prostate	Prostate	Prostate	Normal	0.986149757041587
344	SRR1318208_Colon_Transverse	-0.0357512181742624	0.012021189596796	0.0556933775855862	0.0170428568506833	GTEx	Colon_Transverse	Colon	Colon	Normal	1.2501920796858
345	SRR1318624_Colon_Sigmoid	-0.00352704249903316	-0.0490434901948599	-0.0274514220947901	-0.0354158712189479	GTEx	Colon_Sigmoid	Colon	Colon	Normal	0.995539166000826
346	SRR1318898_Thyroid	0.0355116635487533	-0.00731469432300194	0.0129459768879425	0.00351532135102637	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.4283721456178
347	SRR1319038_Colon_Sigmoid	-0.00277001280494504	-0.0428470870377193	-0.0104025792006993	-0.0373717035390033	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.44203163124877
348	SRR1319283_Thyroid	0.0366999653679388	-0.00184932830788638	0.022432529216534	0.0174918169969091	GTEx	Thyroid	Thyroid	Thyroid	Normal	0.978895750822197
349	SRR1319502_Colon_Transverse	-0.0371991487711868	0.00713496121058523	0.0543859104181754	0.0173868459395493	GTEx	Colon_Transverse	Colon	Colon	Normal	0.973359458808772
350	SRR1319858_Thyroid	0.0406538993475817	-0.0207427385449118	0.0177279025463728	0.0135912476161277	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.51933516935395
351	SRR1319924_Thyroid	0.0375648556445129	-0.0222142795708809	0.00731312271655607	0.0197573260260447	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.41571050875663
352	SRR1320445_Colon_Sigmoid	-0.0352659373797318	-0.00232209173800261	0.0532957088457909	0.00622310219604512	GTEx	Colon_Sigmoid	Colon	Colon	Normal	0.827346290501676
353	SRR1320490_Colon_Sigmoid	-0.0389066361920738	-0.00193876508274195	0.0538131768242738	0.0102966001759832	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.02548734569115
354	SRR1321377_Colon_Sigmoid	-0.0208175807062427	-0.0400422096011093	0.00772835282648388	-0.0230389237023525	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.08928680919594
355	SRR1321877_Liver	0.0313252324814392	0.0396496122128211	0.00301508894861766	-0.0338020929449297	GTEx	Liver	Liver	Liver	Normal	0.394925374145593
356	SRR1322070_Colon_Sigmoid	0.000667560769802268	-0.0480093326315237	-0.0170679297033302	-0.0354576648727973	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.1985563719511
357	SRR1322186_Colon_Transverse	-0.00341204579853967	-0.0490342333734664	-0.0176615861126771	-0.0328782825488056	GTEx	Colon_Transverse	Colon	Colon	Normal	1.03037918230387
358	SRR1322312_Liver	0.0227485645762898	0.0482868558767587	0.00538742212860986	-0.0406566247347616	GTEx	Liver	Liver	Liver	Normal	0.448931308652122
359	SRR1322437_Thyroid	0.0254413450168351	0.00630429128262673	0.0147715140307627	0.00862728814926802	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.07207927891278
360	SRR1322477_Liver	0.0290767459911249	0.0417846181941365	0.00288865260495729	-0.0406760231155564	GTEx	Liver	Liver	Liver	Normal	0.489661203663459
361	SRR1322494_Thyroid	0.0339282051673694	-0.0185734994967415	0.00449005583305072	0.0205821646981354	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.25664835955589
362	SRR1322711_Thyroid	0.0410705143946397	-0.0127713199786873	0.00918226777888043	0.0257064125201531	GTEx	Thyroid	Thyroid	Thyroid	Normal	0.946343412952162
363	SRR1322790_Thyroid	0.0304752857184751	-0.0263405134988172	0.00976786496900931	0.00948436319758184	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.22616726872704
364	SRR1323002_Colon_Sigmoid	-0.00217303843701619	-0.0496424021156571	-0.0210249961682046	-0.0386623216206469	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.30458383147965
365	SRR1323065_Thyroid	0.0336054679671796	-0.019175676965415	0.0169169548313936	0.00939304798440301	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.11791918537771
366	SRR1323215_Colon_Sigmoid	-0.00229892545388137	-0.0425911957492195	-0.0145768649891017	-0.0463186160528954	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.19964595558942
367	SRR1323312_Colon_Transverse	-0.0113437078086149	-0.0491687092406024	-0.00623145400864221	-0.0357908515014453	GTEx	Colon_Transverse	Colon	Colon	Normal	1.36325381458236
368	SRR1323446_Colon_Transverse	-0.0354999942962503	0.0103215239780782	0.0557305749214242	0.0174783791217153	GTEx	Colon_Transverse	Colon	Colon	Normal	0.770184750362067
369	SRR1323491_Liver	0.0248654820373141	0.0435589235909037	0.0098333997585202	-0.0454138899782074	GTEx	Liver	Liver	Liver	Normal	0.642438335745089
370	SRR1323699_Prostate	-0.0109321593990377	-0.00241244315067018	-0.00288549486822368	-0.0279248268239885	GTEx	Prostate	Prostate	Prostate	Normal	1.47172741187205
371	SRR1323850_Thyroid	0.0358875324259827	-0.0149831224716144	0.0165993779451867	0.0216824244093895	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.72621565809926
372	SRR1323873_Colon_Transverse	-0.0408419509347664	-0.0142349931306519	0.0390701890808838	0.00205388893116696	GTEx	Colon_Transverse	Colon	Colon	Normal	1.22649270599626
373	SRR1323914_Thyroid	0.0314580037303401	-0.00906740125773832	0.00894301031557965	0.0153235985421137	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.11932428854791
374	SRR1323936_Thyroid	0.025344783214499	-0.0159327768436705	0.0110430063144819	0.0154755747021517	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.56094346605336
375	SRR1324295_Liver	0.0249609109051379	0.0487858711679936	0.00500055080928352	-0.0406292631831259	GTEx	Liver	Liver	Liver	Normal	0.453577180262593
376	SRR1324314_Prostate	-0.0140775595194732	0.00257587784346643	0.00177391281027989	-0.0211348985585247	GTEx	Prostate	Prostate	Prostate	Normal	1.27750263461104
377	SRR1324412_Liver	0.0262679645327059	0.0453355601270953	0.0069634705129484	-0.0411623512768603	GTEx	Liver	Liver	Liver	Normal	0.433518987060231
378	SRR1324473_Colon_Sigmoid	-0.00308908356665404	-0.044411044818239	-0.012058912858889	-0.0385534583150274	GTEx	Colon_Sigmoid	Colon	Colon	Normal	0.832763256573389
379	SRR1325290_Liver	0.0278068928380054	0.0497596395327695	0.00346997969769587	-0.0322760235622243	GTEx	Liver	Liver	Liver	Normal	0.508208834978187
380	SRR1325353_Thyroid	0.0373649129386135	-0.0122353182958423	0.00993381956074109	0.0221803880011525	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.51360323709989
381	SRR1325483_Kidney_Cortex	-0.00443040780071142	0.017368621527114	-0.0364750026931144	0.0168052819732719	GTEx	Kidney_Cortex	Kidney	Kidney	Normal	0.761694502933479
382	SRR1325620_Colon_Transverse	-0.0359892593258957	0.00607564498467259	0.05373535296476	0.015241086646327	GTEx	Colon_Transverse	Colon	Colon	Normal	1.00841212046209
383	SRR1326100_Prostate	-0.00395527871642753	-0.0170981344646166	-0.011025388225468	-0.0291325063768658	GTEx	Prostate	Prostate	Prostate	Normal	0.803440465394034
384	SRR1327349_Thyroid	0.0358974737557975	-0.00369941928553703	0.018369839838372	0.00863532199552371	GTEx	Thyroid	Thyroid	Thyroid	Normal	0.862992617237638
385	SRR1327366_Thyroid	0.0305408859131762	-0.0256463691103449	0.00365032355004715	0.0166823110749631	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.23836407476418
386	SRR1327410_Thyroid	0.0385158092004706	-0.00932729217201815	0.0116681687400827	0.0181271332571212	GTEx	Thyroid	Thyroid	Thyroid	Normal	0.859996796868635
387	SRR1327454_Colon_Sigmoid	0.00566646903772517	-0.0441593282521845	-0.0176317235447864	-0.0382128423661466	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.14328428639748
388	SRR1327505_Colon_Sigmoid	-0.00617300301117596	-0.0494490973316275	-0.0101220443121865	-0.0459094942574831	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.24692339673417
389	SRR1327527_Colon_Sigmoid	0.00204588192439965	-0.0491717897375877	-0.0146560917262529	-0.0418205100846216	GTEx	Colon_Sigmoid	Colon	Colon	Normal	0.860967216457391
390	SRR1327570_Colon_Sigmoid	-0.00270457271493476	-0.0392000376813316	-0.00977999250477763	-0.0439359331925904	GTEx	Colon_Sigmoid	Colon	Colon	Normal	0.991851320078667
391	SRR1327632_Thyroid	0.0395093915317128	-0.0166698355663836	0.0197454342996763	0.0145630172987884	GTEx	Thyroid	Thyroid	Thyroid	Normal	0.985013711098862
392	SRR1328447_Kidney_Cortex	-0.0145313110994622	0.0220869547051989	-0.0283767213676732	0.0153195835488838	GTEx	Kidney_Cortex	Kidney	Kidney	Normal	1.02128872400889
393	SRR1328528_Colon_Sigmoid	-0.00136077770579575	-0.0431396712142395	-0.0185403093511799	-0.0446198488712275	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.32500500672606
394	SRR1328760_Liver	0.0283951962521637	0.0491286667056579	-9.38382424835668e-05	-0.0332779228263115	GTEx	Liver	Liver	Liver	Normal	0.452688939722186
395	SRR1328980_Colon_Sigmoid	-0.00550737532321287	-0.0520555546608495	-0.0198794406314643	-0.0384930688197321	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.01239148443356
396	SRR1329068_Thyroid	0.0377701551394605	-0.0135137163572597	0.00426119765222062	0.0223243904917052	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.0991268716017
397	SRR1329131_Colon_Transverse	-0.0147175974282745	-0.0484233750823249	-0.0054521744902732	-0.0363211383162255	GTEx	Colon_Transverse	Colon	Colon	Normal	1.16097005802534
398	SRR1329154_Kidney_Cortex	-0.00387828348210801	0.00771883609843234	-0.0317710144177411	0.0140556942953229	GTEx	Kidney_Cortex	Kidney	Kidney	Normal	0.955415980934073
399	SRR1329442_Thyroid	0.0329796855450148	-0.0140459646337259	0.0160409479943989	0.00521780107857796	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.47914020641216
400	SRR1329464_Thyroid	0.0386149054395062	-0.0146891489751829	0.0156360349803564	0.0127279874573171	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.06076565121684
401	SRR1329530_Colon_Transverse	-0.03386990269547	0.0128646406784637	0.0556648927321774	0.0102996917046361	GTEx	Colon_Transverse	Colon	Colon	Normal	1.05100386017873
402	SRR1329642_Colon_Sigmoid	8.31790913102715e-05	-0.0518439629642214	-0.0231607128087789	-0.0357993748655182	GTEx	Colon_Sigmoid	Colon	Colon	Normal	0.95025193051207
403	SRR1329663_Colon_Sigmoid	-0.00165280701229907	-0.0448258031546429	-0.0119197735898663	-0.0355559091054428	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.27869818612559
404	SRR1329687_Colon_Transverse	-0.0373617702094615	0.0136437180034293	0.0542763353259539	0.015683356921673	GTEx	Colon_Transverse	Colon	Colon	Normal	0.787380700266089
405	SRR1330176_Colon_Sigmoid	-0.0373117396568015	0.00121108363605692	0.0531978702521712	0.0139526160106268	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.132060359277
406	SRR1330305_Thyroid	0.0379646026254755	-0.0100533302199135	0.013519945285951	0.0226950007323783	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.17295409771691
407	SRR1330770_Colon_Sigmoid	-0.0046428895376547	-0.0404809148226399	-0.00920481256026047	-0.032428499334807	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.58620544368631
408	SRR1330792_Thyroid	0.0365312930251418	-0.0124780615497571	0.0124494999886766	0.0111374864279375	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.7456342444229
409	SRR1330831_Colon_Sigmoid	-0.0150399181372166	-0.0393102849345318	-0.00363655142957083	-0.0358793945110101	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.31785011946624
410	SRR1331383_Thyroid	0.02412454879975	-0.0056090992387435	0.0210331150412794	0.00820972353779984	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.11060505729257
411	SRR1331405_Colon_Transverse	-0.0370018166086414	0.00582204207191186	0.0560995363402005	0.0115401698346898	GTEx	Colon_Transverse	Colon	Colon	Normal	0.925481280198171
412	SRR1331488_Liver	0.0218372843344222	0.0526948312901147	-0.000773235197025669	-0.0334329658398541	GTEx	Liver	Liver	Liver	Normal	0.487296831741804
413	SRR1332360_Prostate	-0.0111382668263118	0.00746001704612599	-0.00332770221813763	-0.0247791190756013	GTEx	Prostate	Prostate	Prostate	Normal	0.957405687359911
414	SRR1332467_Colon_Sigmoid	0.00244948399891985	-0.0431888792772198	-0.0157658290153202	-0.0375356694132975	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.14828798805843
415	SRR1332713_Thyroid	0.0263127552213878	0.00428958923157556	0.0245289625356332	0.0211466955079068	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.03379432506809
416	SRR1333167_Colon_Sigmoid	-0.0039091222593635	-0.0492704801206334	-0.0151837786734865	-0.0371993137228762	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.12792779781458
417	SRR1333287_Colon_Sigmoid	-0.0321156588037505	-0.0282856709100561	0.018377175776255	-0.0255930763262873	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.58278552271019
418	SRR1333550_Thyroid	0.040926585209085	-0.015922824811298	0.0127596730653735	0.0255660806455517	GTEx	Thyroid	Thyroid	Thyroid	Normal	0.949536667539411
419	SRR1334011_Colon_Sigmoid	-0.00540560818315953	-0.0481923091986857	-0.00624735224481262	-0.0330056660265746	GTEx	Colon_Sigmoid	Colon	Colon	Normal	0.970432249778875
420	SRR1334055_Colon_Sigmoid	-0.0106814546240996	-0.046640219277863	-0.0145300128854966	-0.0392343808250958	GTEx	Colon_Sigmoid	Colon	Colon	Normal	0.939790934632106
421	SRR1334134_Colon_Transverse	-0.0340627860642493	0.0040186857466539	0.0529464090458155	0.0124249827282188	GTEx	Colon_Transverse	Colon	Colon	Normal	0.950024873731244
422	SRR1334181_Colon_Sigmoid	0.00454477888155477	-0.0489271783596528	-0.0147736153619061	-0.0403078012599052	GTEx	Colon_Sigmoid	Colon	Colon	Normal	0.853309619816972
423	SRR1334866_Liver	0.030016979777714	0.0414926805251478	0.0100862896159963	-0.0355956610341896	GTEx	Liver	Liver	Liver	Normal	0.549299165550602
424	SRR1334939_Thyroid	0.0401232094041666	-0.0111405610500491	0.0103489074791346	0.0245631247288984	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.72301520532634
425	SRR1335236_Liver	0.0229439145593771	0.037351158084777	0.00792512735098915	-0.0340700972663552	GTEx	Liver	Liver	Liver	Normal	0.579297074605898
426	SRR1335296_Thyroid	0.0393407323667712	-0.0197708400052739	0.00203308857917858	0.0342722180182211	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.36857818487457
427	SRR1335605_Prostate	-0.0107530695874637	0.000154706398231147	-0.00513210714041169	-0.0192151169881274	GTEx	Prostate	Prostate	Prostate	Normal	1.14996415813829
428	SRR1335940_Thyroid	0.0389098143596218	-0.0173362590527063	0.0139402835123211	0.00590560847860021	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.45607757742258
429	SRR1335964_Prostate	-0.0130493576447747	0.00851123573110661	0.00653383472469213	-0.0308579215363936	GTEx	Prostate	Prostate	Prostate	Normal	1.21560078755353
430	SRR1336113_Thyroid	0.0323232887282621	-0.0149810587840608	0.0110306971645369	0.0147539565292379	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.38626793236972
431	SRR1336205_Colon_Transverse	-0.0378397676722202	0.00786086554148935	0.0550065051307507	0.0138429530997138	GTEx	Colon_Transverse	Colon	Colon	Normal	0.977666690667521
432	SRR1336227_Colon_Transverse	-0.0078397113968608	-0.0375695317105321	-0.0092999693260229	-0.0390822711144671	GTEx	Colon_Transverse	Colon	Colon	Normal	0.923317286418199
433	SRR1336314_Liver	0.00943411135239339	0.0366948937365718	0.00743700658472618	-0.0359287281699207	GTEx	Liver	Liver	Liver	Normal	0.618178065138343
434	SRR1336617_Colon_Sigmoid	0.00430660824030189	-0.0441628225922884	-0.0238586416464411	-0.0240860767537961	GTEx	Colon_Sigmoid	Colon	Colon	Normal	0.814170535745505
435	SRR1336863_Colon_Sigmoid	-0.000417577713672626	-0.0520643465132575	-0.0188822984187114	-0.0366846361668693	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.35172950879885
436	SRR1336964_Colon_Sigmoid	-0.00323415533053476	-0.0459681106746841	-0.0136982892848958	-0.0389161565128037	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.10948670932251
437	SRR1336988_Colon_Transverse	-0.0106796853766389	-0.0460729523622237	-0.0059015286394131	-0.0259625027472009	GTEx	Colon_Transverse	Colon	Colon	Normal	1.08353668672223
438	SRR1337137_Thyroid	0.0349739525694906	-0.0248038191285826	0.00458295684744873	0.0220162784968696	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.03186839491076
439	SRR1337364_Thyroid	0.0403133238962779	-0.0288700027897772	0.0117240388536241	0.0220792092523991	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.20007658716634
440	SRR1337495_Colon_Sigmoid	0.000241265301166323	-0.0512872595272722	-0.0220538066594043	-0.0337200542473091	GTEx	Colon_Sigmoid	Colon	Colon	Normal	0.904712301504803
441	SRR1337516_Colon_Sigmoid	-0.00205048722251841	-0.0484105593250125	-0.0196961126049717	-0.0380826272531301	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.53299578128708
442	SRR1337816_Colon_Transverse	-0.00456727900662716	-0.0423818883035864	-0.0101552953699299	-0.0395888959561672	GTEx	Colon_Transverse	Colon	Colon	Normal	1.0754261987661
443	SRR1338079_Prostate	-0.0139644715921853	-0.004283528882194	-0.00258034188075448	-0.0276402596839864	GTEx	Prostate	Prostate	Prostate	Normal	1.51465245971072
444	SRR1338103_Liver	0.0237134326360303	0.0499810352195297	0.00779507569947396	-0.0414983545680611	GTEx	Liver	Liver	Liver	Normal	0.566731561794598
445	SRR1338257_Liver	0.0283331335286348	0.0464428840839644	0.00580058802156082	-0.0360931068769552	GTEx	Liver	Liver	Liver	Normal	0.561761474519704
446	SRR1338280_Colon_Transverse	-0.0355588377104938	0.00563515702193662	0.0561991922281302	0.0131319630327412	GTEx	Colon_Transverse	Colon	Colon	Normal	1.02040798980256
447	SRR1338489_Colon_Sigmoid	0.00272814774759006	-0.0413951763951215	-0.0228925611362034	-0.036880243982607	GTEx	Colon_Sigmoid	Colon	Colon	Normal	0.89761344592706
448	SRR1338603_Colon_Transverse	-0.00540655041172908	-0.0514850107557377	-0.0176631127069476	-0.033248426979319	GTEx	Colon_Transverse	Colon	Colon	Normal	1.30005200421137
449	SRR1338901_Thyroid	0.0418261605014515	-0.00937873808754233	0.0143131963123881	0.0145968644951844	GTEx	Thyroid	Thyroid	Thyroid	Normal	0.967326564567201
450	SRR1339065_Colon_Sigmoid	-0.00865063850841127	-0.0500861871238428	-0.00229224965346268	-0.0266313745995972	GTEx	Colon_Sigmoid	Colon	Colon	Normal	1.18635920445561
451	SRR1339366_Thyroid	0.0333318773607117	-0.0181710007238606	0.00345948061169489	0.02406627380665	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.05799485501532
452	SRR1339413_Thyroid	0.0405137691731205	-0.011768153590121	0.0164362966354378	0.0269065103167201	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.20243608573373
453	SRR1339508_Thyroid	0.0319867593426515	-0.0232912842210621	0.0129155816828433	0.0126601421439795	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.13147552248288
454	SRR1339573_Liver	0.0279173276535	0.0423407256155775	0.00516097104172931	-0.0367319257661937	GTEx	Liver	Liver	Liver	Normal	0.389903123515398
455	SRR1339675_Thyroid	0.0370126138945581	-0.0254124357721152	0.0104421412744218	0.015481982872868	GTEx	Thyroid	Thyroid	Thyroid	Normal	1.46571176034372
456	SRR1340325_Liver	0.0303972651329464	0.0437640428155747	0.00200463791768257	-0.0399247079841521	GTEx	Liver	Liver	Liver	Normal	0.39768237490755
457	SRR1340345_Prostate	-0.0129198711673723	0.00103624749395184	-0.00183365962131899	-0.0172687257814606	GTEx	Prostate	Prostate	Prostate	Normal	1.17734161526899
458	SRR1340531_Colon_Transverse	-0.0339455049943192	0.00765694617622998	0.0561581709373768	0.016511132579502	GTEx	Colon_Transverse	Colon	Colon	Normal	0.789516514070614
